nlc,asc,station,fare_zone,total,early,am_peak,midday,pm_peak,evening,late,0500-0515,0515-0530,0530-0545,0545-0600,0600-0615,0615-0630,0630-0645,0645-0700,0700-0715,0715-0730,0730-0745,0745-0800,0800-0815,0815-0830,0830-0845,0845-0900,0900-0915,0915-0930,0930-0945,0945-1000,1000-1015,1015-1030,1030-1045,1045-1100,1100-1115,1115-1130,1130-1145,1145-1200,1200-1215,1215-1230,1230-1245,1245-1300,1300-1315,1315-1330,1330-1345,1345-1400,1400-1415,1415-1430,1430-1445,1445-1500,1500-1515,1515-1530,1530-1545,1545-1600,1600-1615,1615-1630,1630-1645,1645-1700,1700-1715,1715-1730,1730-1745,1745-1800,1800-1815,1815-1830,1830-1845,1845-1900,1900-1915,1915-1930,1930-1945,1945-2000,2000-2015,2015-2030,2030-2045,2045-2100,2100-2115,2115-2130,2130-2145,2145-2200,2200-2215,2215-2230,2230-2245,2245-2300,2300-2315,2315-2330,2330-2345,2345-0000,0000-0015,0015-0030,0030-0045,0045-0100,0100-0115,0115-0130,0130-0145,0145-0200,0200-0215,0215-0230,0230-0245,0245-0300,0300-0315,0315-0330,0330-0345,0345-0400,0400-0415,0415-0430,0430-0445,0445-0500
718,CHXu,Charing Cross,1,24960.620764207342,355.3196568183228,939.8267915876384,7501.436531763999,7458.821338765321,4312.071788299649,4393.144656972416,13.821135304454003,23.998380232594,31.269495010394003,39.429828172214,50.0932931499172,62.424071958743205,65.27881774260321,69.0046352474032,67.58213118158321,62.66223293828,55.72910777540002,52.3499657045722,55.6226473035722,60.3877748540522,65.6008308896522,76.90319770815499,90.7249840099828,101.44437913058282,117.86092852410282,132.9586115677028,146.603099259,157.11178492800002,175.5876031258,186.4058857032,206.88520674960003,222.36032021500003,240.17656690300004,257.9205548406,271.2318378552,284.195540643,301.9189794714,316.8928842976,325.611978562,344.923392834,357.66994062620006,357.4703511816,368.6448970094001,379.9704687858,391.1599683934,399.4183239534,426.88209982,444.3370079104001,461.9888941,476.0689445964,501.7841774504001,522.7022380404,561.514014804,625.7652718308,688.2101927848,719.1414761388002,741.3375912528,731.4720237866001,680.8212219118,618.8652987142,562.7997540772,504.4080779735201,456.20445556572,409.09096367666007,371.81699997226,343.18777148026,318.71716477797,296.938103587202,283.777971997108,286.63597649645595,327.17444284945606,338.615106077946,386.381509558714,493.531322259896,538.987904973368,515.338785591584,549.0800183859641,552.1355243126408,450.17850581661287,386.3565041544329,366.84231631221695,274.54960334239485,174.43962454428004,121.06808883228004,76.34757718163988,24.900137221639888,17.733742942141998,15.004615115579998,13.232447441580002,12.07940521456,10.98120256656,8.586700978980002,6.237446452980001,10.65950759298,9.8572546996,24.7600548396,36.4033660396,45.91341123960001,45.68778393960001,50.257839440000005,33.5842995,21.9409883
543,CHMu,Chesham,9,1187.416366223,45.96492260000001,201.871555,584.1714352000001,243.24646280000005,84.85465410000002,27.307336523,0.0,3.2430356000000007,3.2430356000000007,6.221480800000001,6.221480800000001,9.573946200000002,6.3309106,11.131033,8.1525878,13.517513199999998,10.1650478,16.600225400000003,11.800103,18.8334466,13.4685212,22.6310152,16.195837599999997,24.3363516,17.303008000000002,28.867897600000006,19.705403600000004,30.56255920000001,22.4220452,34.681488200000004,23.116598600000003,34.153150600000004,23.295995,33.7300382,21.4705952,32.421481799999995,21.3849298,30.2703088,19.8362656,28.948173600000004,17.997287,25.798025600000003,16.912646600000002,26.03439460000001,16.922486600000006,24.598293800000004,16.797555199999998,23.854157200000003,14.7324092,24.525146,16.849338799999998,26.355241600000003,19.2986396,28.1076422,18.3149054,28.3134334,18.8075306,24.8475472,16.038544599999998,20.440954,10.442426,15.4302594,9.3902428,12.976543799999998,8.5741344,11.2818114,6.293978,7.80834406,4.222043060000002,6.0835232600000015,3.3758462600000003,5.38253686,3.8681708,5.5974794,3.7359992,5.4853664,3.4786758,4.20066548,2.47135688,3.2703414800000004,1.52097428,1.524947574,0.8029578940000002,0.8039873046000001,0.0050027046,0.0050027046,0.0010294106,0.0010294106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6814,CHNr,Cheshunt,8,2685.3548913956997,120.97894526,401.95824787,1367.87416032,526.3684327400001,210.41916008000004,57.7559451257,3.5709617,6.162913600000001,10.923611772,15.351264572000002,17.734766772,20.808515672,23.316867872000003,23.1100433,21.77821004,24.210131240000003,24.07615712,26.848830820000003,27.363287120000003,33.20927198,33.465989846,36.977062166,38.633501346,43.400792446,44.640177906000005,47.35483584000001,52.50351954,54.429341560000005,56.450121220000014,57.61596135999999,60.092276020000014,60.62368092,61.54797520000002,63.16642094000001,62.54366008000001,64.71249222,65.30964942,67.06711794,64.35944284,64.3641517,60.20797136000001,59.442188560000005,55.21906352,53.33664402000001,50.346312100000006,51.50602004000001,46.35646974000001,46.12123718,44.22114006000001,46.33130278,43.23373214,42.38706444000001,41.57582904,44.59358636,43.60778056,45.1043472,46.52383088,47.04023308,45.937066480000006,44.64339868,40.89454268000001,40.8270212,36.27292848,31.30138588,25.49737548,24.664855880000005,16.79002008,13.66095432,11.19263076,11.2845422,8.192440650000002,9.73039897,10.30276761,11.52885977,9.90878996,10.37415037,7.878727633,7.909984073,5.658524033000001,5.7189414030000005,3.85215618114,3.83226399814,1.52798639814,1.0939750381400002,0.00044603814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544,CHGu,Chigwell,4,285.289840136998,43.430169055330005,93.14632630285202,89.23899948903801,39.06614758204,15.834790012245602,4.573407695492431,0.0,0.0,0.21110854,6.651583964666,6.651583964666,7.530193972665999,8.000173976666002,14.385524636666004,15.940798976000004,16.235280048000007,15.983338780000006,15.902197096000004,9.3132571606,1.8511773161400005,2.6460567688000003,2.6405008288000005,2.25184942202,3.48251781742,3.662636386866,3.236715702206,2.6156596896180004,3.3678634523980007,3.344572932398,3.644900343412,3.170228863412,4.249861132,4.4886289360000005,5.059173396000002,4.048327797200001,5.139914345200002,5.1601434592,4.168984979199999,3.2961569392000003,4.837838018,4.4275506,4.04497553,4.099379306,4.069140566,3.3168310742,2.4467635842,2.3932562902,2.957532755,2.8419786942,2.049336806,3.071874944,3.198361148,3.4070449672,2.667411078,3.618996358,2.9498280208,3.2695346988,3.3376001588,3.3317747668,3.7250735868,3.57276107142,2.91588678342,2.14277561542,2.69459973742,1.62433322342,1.774021538,1.3208830857888,1.2929496381741998,0.9682009781742,0.9986496521742,0.7045563121742,0.8537351574236,0.8542610070382,0.6058240670382,0.5216375530382,0.4870822764982,0.41842229466,0.3862345326599999,0.7776026526600001,0.5627496788021101,0.5406527854232062,0.4632151768232061,0.4004921848232061,0.009124064823206,0.003097292681096,0.0030972026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6914,CHIr,Chingford,5,2937.895296220001,76.88896862000001,395.470136,1485.4000536,688.5037800000001,234.87022560000003,56.7621324,2.0957196400000004,3.97352144,5.576431040000001,7.931340700000002,10.119365,13.3014406,16.194920800000002,17.6962294,18.372345600000006,20.3917742,21.10430460000001,22.7449916,27.026486600000005,32.3755538,37.7657668,40.419582,42.4635724,43.23064779999999,44.7222608,44.8528498,47.2560004,50.9071782,56.8237546,60.7112872,62.30864980000001,65.8562098,68.8444866,69.56731059999998,73.6960026,75.77100300000002,74.726138,71.10029,69.08930699999999,62.82950560000001,60.9090956,59.21663420000001,57.5313546,54.592558200000006,54.9664062,53.02524880000001,54.5596532,57.5238128,62.154386,61.43378060000001,63.7809294,63.1412644,63.73037239999999,61.2567846,61.9059294,61.36338000000001,62.4879078,59.70808240000001,53.9674132,51.38242520000001,46.1816084,39.5976828,34.59063140000001,33.223298400000004,27.7948058,24.440016600000003,21.5607254,18.6375604,15.29174226,14.32809906,12.93870986,11.39619686,10.259855260000002,10.408584300000005,9.4609209,9.4937483,9.0672177,9.6502375,7.9559338,5.668259000000001,3.3916248000000007,2.0741904000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545,CHPu,Chiswick Park,3,2166.141166921276,102.359975807,210.67942392000003,1034.96730474,481.5651772,226.97449366,109.594791594276,6.925283533400001,10.0902744734,13.8981491934,16.788806393399998,15.665138313400002,13.98883994,13.44901854,11.554465420000003,9.996339160000002,11.10013812,12.10718006,12.7712306,14.544348800000002,15.892502160000005,18.18213298,19.381198580000003,21.27428976,23.21524176,24.919437320000004,27.29538462,30.11323022,31.733552960000004,34.78841546,37.7849177,41.71007490000001,44.2228987,46.241866400000006,48.3523379,48.63808730000001,48.2885929,49.36301450000001,50.1334918,48.941429600000006,49.6177466,48.2977836,46.97817060000001,46.3458286,44.43415,43.4877154,42.9553748,40.259637,38.4305554,37.3079034,36.540529,35.5946566,35.0534366,35.706161800000004,38.12506180000001,42.2126762,43.391419600000006,46.207797,47.44744540000001,45.021684,40.877944000000014,37.1498328,34.7770614,30.580574,28.5098906,24.025307800000007,21.704047860000003,17.493421400000003,15.909465400000002,16.2755422,15.42785626,15.0603688,15.74425766,14.284882,11.95887968,12.11433022,12.636211019999998,11.5913211,12.76471876,12.27683986,11.33489452,11.45196626,9.84406038,6.99240142,4.95170086748,3.2168531656552,0.2716642256552,0.1052542256551999,0.0003055856552,2.2358175200000007e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014082542,0.014082542,0.014082542
546,CWDu,Chorleywood,7,1717.7305398950298,28.85789355612892,228.07089037710023,892.745002618,420.03647018362,106.71944297557202,41.3008401846086,0.57238904425054,1.5744522492704205,2.0164867999474207,3.0908359823736213,3.5681134076170804,4.772963932819081,5.872991573323881,7.38966056652688,8.97507409712688,10.222089199352482,12.245624030495282,13.9400120249706,18.6961600810906,19.0327523540644,23.496417106,23.227516496,25.108399416,21.567836996,26.52624523,25.032763346000003,30.683405515999997,31.208524116,40.189066856,36.744282178,43.15286220200001,39.85392075,46.79926979,39.164021652,47.56465463000001,40.693445138,43.2564566188,39.37836551880002,42.6455967368,34.4123874968,36.6821137188,34.271210929999995,32.90540749,31.28397569,33.62956135,31.196715650000005,34.00961221,31.682913569999997,37.271166442,34.06606636800001,40.243224478,36.881701374,41.36012046200001,35.40772357,42.351036524,36.769024911524,41.363673891524,34.082447027524005,36.46085098752401,27.823985379524,27.610660232,19.682021346000003,20.582607992,14.422385264,12.58687593622,9.06373562559,9.05949566959,6.46621642959,5.389915257590001,5.705842131370001,5.338820622,5.462006908,5.886034106,6.755507033622001,7.513986567622002,7.098302348897,6.152821699896999,5.536462637897001,4.216393884487,3.3407513629816004,2.9198805458906,2.1657513863864004,1.2763474003864002,0.7838360804264,0.29624774304252,3.003885852e-05,1.352736272e-05,1.352736272e-05,1.43311072e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9460,CSTt,Church Street,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547,CPCu,Clapham Common,2,12227.183763599996,542.94208524,952.46703896,4759.2443092,2224.80012,1597.8946986,2149.8355116,27.517368900000005,40.8445725,55.4452544,72.47259986000002,96.88223278,88.25528925999998,83.71680151999998,77.80796602,62.78990046,38.32799044,45.520088560000005,52.3726281,59.40535650000001,67.04779810000001,78.54988440000001,90.03427740000001,99.92231200000002,108.7793992,119.2092264,130.50817740000002,140.20055960000002,149.020789,157.93921360000002,170.2462838,181.09962,194.7054678,205.42994300000004,216.102263,225.8519196,229.7140418,231.86312500000005,235.112191,233.1803484,226.3826916,220.93457000000004,210.77266540000005,203.8451448,199.27544480000003,196.2788156,193.74408360000004,191.5666816,185.2279742000001,182.17266700000005,178.57780500000004,175.88698060000002,171.2614398,171.7689504,174.72164160000003,174.83439059999998,175.5725128,186.06880900000004,192.6257818,197.50224860000003,203.382781,204.9181084,196.25647539999997,186.3401138,173.452385,157.6458202,148.5680792,138.56627260000002,128.7388146,121.3021558,116.60736860000002,107.2256868,105.18693480000002,105.60987379999996,108.6511934,109.897319,131.686641,163.1625566,178.4732466,195.4110064,198.05942400000004,184.44736706,141.64464506000002,110.80225766,73.66064026000001,52.68714246,29.141543400000003,21.8151622,16.978943,14.328196599999998,12.9127142,29.8786202,27.1631654,24.7306466,41.1045166,56.21976980000001,48.37898180000001,58.11699026000001,68.00242266000001,55.483775060000006,46.621994060000006,34.381916059999995,24.6439076
5301,CLPr,Clapham High Street,2,2851.8099986996863,39.57026881963941,244.99484345323964,1208.38411740552,697.209416885002,424.49295155352496,237.15840058275984,0.0,0.0066008461,0.7734746620799999,2.77969686078,4.88587723198,7.611953646380001,10.401622344040002,13.111043228279405,14.526916284579402,15.3581768617358,15.5594803119358,18.4491460327758,18.885323139056403,20.271441398256403,21.2122551939,22.8492784317,22.175096162300004,23.919101583,24.2220488766,27.5665791774,31.812428509,34.308555761,36.1097262248,39.078259357,40.40168420020001,39.4439543749,39.9877392657,43.5686465555,46.04741980950001,50.51854483395999,55.91385808657999,64.39892271258,67.70874483978001,71.03154595208001,68.49505653162001,68.5100546853,60.91545005930002,57.332491455344005,51.23471966904401,51.39765908824401,47.03682573924401,48.02271049364401,45.86677915160001,49.2423400496,49.3564454784,52.31913636420001,52.29196009520001,55.8014655952,56.5316414332,58.3106566372,58.65918713999999,61.43413801260001,64.65088583860002,64.185069769654,62.61591750907401,61.05291301167401,59.234319555674,51.6210779427654,46.7091198189714,42.75938352915141,37.390841489951406,31.7433326923514,27.96096832866,26.4945740094,25.4015749918,24.9179438978,23.9123224302,26.3474928668,25.6208980248,25.5885553168,25.9161556848,27.9700339882,26.7168761602,26.610755462770985,25.551458048447383,21.367988257087383,15.11004928827196,9.987902168271962,5.77555296370098,0.94217511002458,1.0938458000000001e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5595,CLJr,Clapham Junction,2,31197.323546127005,535.88174603,3231.5161866000003,15517.886774680002,6163.3710954,3598.99049624,2149.677247177,6.255799126000001,13.029676076,22.023290116,36.88624832200001,63.504935862,100.869013316,134.534412626,158.77837058600002,171.57886596,177.04339762000004,181.28771532,182.22041466,206.99214906,235.03049226000005,274.06492860000003,297.3627524,333.6979726,360.45843444,391.15903204000006,420.62003164,449.91315684,509.07923144000006,532.9351646,587.8739748,613.5163872,664.1500982000001,660.0675998000002,707.9211008000002,707.1639398,739.9745808,753.4346092000001,787.1461684000001,774.0533458000001,779.542104,764.6470456,749.7816184000001,702.0057919999999,684.0825216,636.3229652000001,599.1958092,553.8176192000001,536.2989614,509.2937914,515.669189,509.7509112000001,513.3116420000001,511.42562540000006,519.5700894,516.4765548,521.7348460000001,523.1054204,534.1169808,511.39873940000007,520.2771266,499.8209166,482.3822428,449.0423908000001,434.1613336,385.7935376,357.65200600000003,321.9076820000001,283.89427408,262.99384708,245.45938528,215.03455618000004,206.01868542000005,215.13954214,221.89325606,228.39742906,247.61423636,264.71809152000003,268.24120372,254.81066996000004,223.24513556,200.8839420898,161.66110328980002,113.6254713106,72.2022808234,51.3555346234,25.6832546936,3.5911352936000003,0.0026674728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.717172,8.6426398,8.6426398,8.6426398
548,CPNu,Clapham North,2,8895.200368023225,551.5457252025669,774.9113460015376,3240.819102090101,1496.4473520406002,1238.4146060758003,1593.062236612615,25.294025408,39.227133008,55.30599977508376,74.30775648108374,100.82503409628374,93.76438822128374,85.81042689795787,77.01096131487411,60.96637466621715,34.54010295301714,39.17966098201714,44.47776033734306,51.09261938734306,53.643503534,61.634199238,71.01436889,80.66997243639999,85.43952919040001,92.5203075404,99.7329468464,103.22393961866,105.43540309625998,114.27619149826,123.15343409626,129.12994875026,137.463227478,146.260713182,149.63602561800002,152.158669136,154.95686297400002,157.60189622,158.084885844,155.49272753999998,153.40524205199998,148.487017382,146.04544844400002,140.667476298,136.99729021000002,132.67890622,130.231660588,123.6723272186,117.0666994026,113.8971208446,110.7959883786,108.29126722780002,105.9877075572,112.3017222972,114.9846265932,120.204976292,124.2221403608,129.9201155868,130.45928116480002,136.92749647580004,137.637475017,138.11100030499998,137.399543163,136.264950319,128.164125532,121.162800864,117.595886992,108.22562505359996,98.67257628360002,96.10784041080002,94.8384606908,86.2721705814,84.949258419,84.81322800100001,81.34768292860001,77.33270074020002,83.31096776720001,88.99592622360002,93.0532744876,97.8899260868,127.36892883266488,129.0907317069729,124.24819294949693,114.78012227208292,100.84427452208293,62.640800178618,45.89825955071,32.680468894586,25.3345228,21.9808214,20.1625052,18.691985,14.579707,10.8656792,21.260614,31.2945464,36.4976226,42.2812252,49.3012516,40.54163180000001,34.844018000000005,26.53756740000001,20.75396480000001
549,CPSu,Clapham South,2/3,8990.966772100002,304.10491118000004,938.1638768199998,4216.725530799999,1742.6483459000003,1047.5904885,741.7336188999998,14.070591100000003,19.8537657,30.037695440000004,37.50517198000001,52.32916558000001,50.84878128,50.728304680000015,48.73143542000001,45.02676058000001,35.32993438,42.46416687999999,51.214150360000005,59.71957368,69.69945048000001,79.26346894,92.45147154,101.89788866,110.45996666,119.36754786,131.26949679999998,137.8607966,146.2350826,152.403398,165.317086,171.80549739999998,181.6650698,189.7109392,201.6336276,203.6398182,209.2085118,206.89687780000003,210.11671,209.069506,202.6961868,193.6247004,189.31424560000005,180.23338680000003,168.0483678,162.40832500000005,159.8528986,152.3187936,143.46125379999998,141.45654539999998,137.747906,132.60715779999998,133.36569040000003,137.1496069,138.2287327,141.0245351,146.1398401,145.10665690000002,148.81903640000002,152.8416826,156.1798,155.4095634,155.7760436,146.2364989,135.3337957,123.5579935,112.5744699,99.80642570000002,87.7178973,75.3106975,65.43033510000001,55.3473181,50.5716517,46.86547548,48.83792962000001,49.08959442000001,52.85746016000001,67.07547316000002,73.34220488000001,77.28028574000001,75.90925898,74.51576884,54.64354664,43.48002284,29.76009604,22.465341,12.30623134,9.2978856,7.644078660000001,6.71729706,6.21843906,5.346166719999999,4.07560846,3.4497411,3.1348962200000003,2.61163996,4.15157716,6.6631133600000005,7.9534613200000015,9.575033,12.964162859999998,10.85838526,8.34684906
6926,CPTr,Clapton,2/3,3095.987435116665,64.31183384,423.46145426,1577.4185214000004,588.7004888,302.60275154000004,139.49238527666623,1.71817516,2.34884776,4.615347659999999,6.89277546,8.60848892,10.70553014,13.692144220000005,15.73052452,18.08484312,20.34565826,24.97373228,29.0618072,30.5220672,32.702526,37.0818122,39.024402,40.8205438,46.4060664,50.5629622,53.87503360000001,56.83686,60.21524600000001,62.6513702,67.9483412,66.95024180000001,69.73555160000001,74.75366480000002,76.2545418,74.8627182,77.7474152,79.031387,75.5449362,75.0225346,71.9875526,69.4649994,67.8725096,65.654064,61.12338120000001,61.026304,59.334542600000006,53.7974286,51.0558508,50.92458860000001,47.6224914,46.0795092,45.916402600000005,47.135786800000005,48.435413800000006,50.9480258,51.8369446,53.15702660000001,52.698825600000006,50.7741582,48.1792038,47.4970804,46.0421114,42.841965,39.0432527,35.887840100000005,31.5999169,26.810395040000003,22.86506852,20.307446740000003,18.56109574000001,17.02176714,15.825802200000002,15.78952012,16.048681339999998,15.13851442,15.31666382,15.753531820000005,16.825788420000002,16.31847958,14.83312346,12.61460106,10.55497966,7.158701660000002,5.246960960000001,4.186498003333252,2.9134980033332525,1.6689898033332524,0.9620546033332524,3.3332522e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
550,CFSu,Cockfosters,5,2602.2005037847016,73.89594376,374.8407796,1454.4125886000002,464.5780918,163.54364740000003,70.9294526247014,1.8730146000000003,3.892429200000001,6.7899742000000005,8.59319676,11.0824645,12.6228493,14.648483900000002,14.3935313,16.0827852,17.401206000000002,20.2628598,20.8193952,24.630808800000004,27.001402,31.484615600000005,34.91338,40.2763104,43.4449544,47.760661000000006,50.762401200000006,55.603324,60.784637,66.872747,69.480376,73.17482679999999,76.13976000000002,75.817864,75.87973600000002,74.27421120000001,72.297282,69.66676600000001,65.86917000000001,60.325312,59.45426640000001,56.879926400000016,54.12469320000001,52.8182462,53.3012402,50.1023646,48.0505388,46.430678,45.53002300000001,44.7352556,46.79934420000001,47.17229580000001,45.06399180000001,45.84518500000001,44.8056898,42.92566880000001,40.8501866,40.0382232,37.788182,34.319154600000005,31.2659198,28.570873200000005,25.932721200000003,21.616943000000006,18.2842572,16.212869199999997,14.1751848,12.469409400000002,11.3439474,12.0345954,11.6538428,12.048955,10.961934600000005,11.515560800000005,11.2261478,10.3945742,8.950219740000003,9.47761394,8.98128194,7.60437334,7.1377000200000005,5.837707499740281,3.9999424997402806,2.03350249974028,0.93338389974028,6.197402800000001e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2334,0.3334,0.4000666040000001,0.4667332080000001,0.4670538572000001,0.3670759772,0.7363256572,0.9029169932,0.8362503891999999,0.83592974
551,COLu,Colindale,4,8322.417971036266,404.18179082,1366.46442084,4081.1961356000006,1473.0806123,733.1917635000002,264.3032479762659,10.44917512,19.31759592,31.477662120000005,42.87919558,55.64574322,69.39580581999999,83.89635982,91.12025322,93.56219458,94.18131374,96.9870242,95.0191836,95.71274620000004,103.85357106,116.40452626,123.38245980000002,125.60660440000004,131.76812220000002,142.1349252,147.85174960000003,149.96209960000002,158.99540679999998,167.5507874,169.86988820000002,169.7831884,173.23775179999998,177.6017622,180.9394522,181.85618980000004,187.7097856,192.6761276,195.2487806,194.538338,191.307723,186.9552192,180.295344,169.8922426,162.6431708,159.2440488,151.42106940000002,147.75152380000003,146.96023000000002,142.55311100000003,142.20289480000002,140.022557,136.722916,137.1472942,135.6893646,129.6341664,122.22054699999998,122.3065705,113.7103199,114.1647259,109.9837843,110.3918455,101.086521,94.83395942,82.49782062000003,75.15024162000003,67.38547282,61.05809682,57.16677080000001,54.94800880000001,51.9123406,48.07606640000001,47.212469600000006,47.003449,45.947067,44.5704858,41.0306192,37.6262198,31.761498200000005,26.038001399999995,22.4917642,19.44900592,14.049320864262,10.0379862297012,6.6108672740732,2.0077033532952004,0.0002242157012,0.0002354592671999,0.0003719687479999,0.00040252288,0.000665689278,0.000576706872,0.0005301190439999,0.000797202804,0.4822912443000001,0.4832902726800001,0.4886595766800002,0.8547261366800002,1.2574149180000005,0.993089518,1.481101784,1.4757324800000005,1.10966592
552,CLWu,Colliers Wood,3,7804.106470569741,313.31893948400005,1224.2722944,3625.236014,1508.14853568,818.7478071400001,314.38287986574227,9.896891296,15.661187096,23.900365496000003,34.666649196,41.9371916,52.0532586,63.25354540000001,71.94985080000002,74.45258560000002,78.44268439999999,80.6246364,84.7743336,86.08395519999999,93.10840546,103.38248126,113.91651208,119.86459028,126.05795248,130.75072262,132.81343502,132.95506479999997,136.3716912,140.305139,147.6140326,155.71533060000004,162.3852394,166.9630394,175.6063236,174.11025866,170.36761025999994,170.40742766,167.70463686,164.79353086,163.3264618,161.6669606,157.23088440000004,153.4696836,145.7933668,142.6743512,137.4280812,129.9122804,123.9441288,123.4466324,121.04385790000002,121.17079150000004,123.9794895,123.27358644,128.55420324,131.38651074,131.05013634,129.90354014,133.790155,127.8167318,122.4351744,119.25195960000002,115.53625698,106.99628878,98.91364476,91.63115636000002,82.96151496000002,72.64911338000002,66.44003378000001,60.0185678,54.2205702,50.5396952,46.49571520000001,44.92829655999999,42.95321016,40.85122596000001,39.51303136,40.82533156,36.902105000000006,33.7503548,31.25302558,27.86399588,20.174845711844,14.609185825768431,9.00265842576843,4.224752292488432,0.0003405924884319,0.0006480290444319,0.00064791512,0.00127717058,0.00099912386,0.00099912386,0.0006292554599999,0.0006292554599999,0.0,0.0059880928,0.4459880928000001,1.2661124928,1.9076294728,2.8145933928,3.5553366200000003,3.1153366200000003,2.29521222
9464,COOt,Coombe Lane,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
553,COVu,Covent Garden,1,21337.99859420631,40.39529482,285.72095086,5344.0390438,6008.19709,5713.777158000001,3945.869056726302,2.1629686,2.8049785,4.08554918,4.24865648,4.96831808,5.893021340000001,7.53204832,8.699754320000002,10.02602818,10.802230000000002,11.304900280000002,12.082291800000002,13.14503306,15.434659720000004,17.85616614,23.04169554,31.01373774,37.2368834,45.249657000000006,58.527668000000006,69.4251442,77.308008,91.5365496,110.0879558,125.6183582,137.29090820000002,154.0947088,171.27731160000002,184.7881032,198.9021992,210.519141,219.93678000000008,223.05688600000005,227.949778,226.42679,241.303148,247.49072800000005,271.63493600000004,288.41235,311.547236,344.36790400000007,381.410696,401.377224,428.2762,467.592552,474.575958,481.11001,501.424878,514.499158,507.867986,513.5337000000001,521.788304,510.594918,497.97264600000005,508.049484,509.187496,491.759516,481.65147,481.798426,444.239644,428.73811400000005,423.050698,422.141684,429.783146,483.788164,484.656028,539.016378,603.15389,609.3940180000002,573.194936,565.96379,506.54988,411.085642,347.22931700000004,290.33232946,239.1667008846,164.26450282580004,109.11511179880004,65.40829816080002,30.1716492592,0.1421803826,0.0779788093999999,0.1034089065999999,0.0814535446,0.07404382206,0.04940327406,0.03095690606,0.00107183586,0.75251731586,3.03786088,4.51130068,5.4826705,6.341929440000001,6.450791880000001,4.1643764800000005,2.69093668
