link,line,dir,order,from_nlc,from_asc,from_station,to_nlc,to_asc,to_station,total,early,am_peak,midday,pm_peak,evening,late,0500-0515,0515-0530,0530-0545,0545-0600,0600-0615,0615-0630,0630-0645,0645-0700,0700-0715,0715-0730,0730-0745,0745-0800,0800-0815,0815-0830,0830-0845,0845-0900,0900-0915,0915-0930,0930-0945,0945-1000,1000-1015,1015-1030,1030-1045,1045-1100,1100-1115,1115-1130,1130-1145,1145-1200,1200-1215,1215-1230,1230-1245,1245-1300,1300-1315,1315-1330,1330-1345,1345-1400,1400-1415,1415-1430,1430-1445,1445-1500,1500-1515,1515-1530,1530-1545,1545-1600,1600-1615,1615-1630,1630-1645,1645-1700,1700-1715,1715-1730,1730-1745,1745-1800,1800-1815,1815-1830,1830-1845,1845-1900,1900-1915,1915-1930,1930-1945,1945-2000,2000-2015,2015-2030,2030-2045,2045-2100,2100-2115,2115-2130,2130-2145,2145-2200,2200-2215,2215-2230,2230-2245,2245-2300,2300-2315,2315-2330,2330-2345,2345-0000,0000-0015,0015-0030,0030-0045,0045-0100,0100-0115,0115-0130,0130-0145,0145-0200,0200-0215,0215-0230,0230-0245,0245-0300,0300-0315,0315-0330,0330-0345,0345-0400,0400-0415,0415-0430,0430-0445,0445-0500
CHXu_BAK_SB>EMBu_BAK_SB@BAK,Bakerloo,SB,21,718,CHXu,Charing Cross LU,542,EMBu,Embankment,42767.73721671177,549.9747620291726,4895.358124687473,12481.883363674257,12378.558231232366,7096.384285589039,5365.578449499465,0.0,8.22782894947176,12.190519707635415,29.452139341497226,59.447432065437134,96.0339309084618,142.28111460938905,202.34179644728016,256.59454360905187,309.3891787033578,335.16927933142017,366.0631854868638,415.37557003769365,432.0132349608722,452.47683604353415,488.5526152855006,495.33523342239164,470.96352048063073,449.14774203654144,424.27718528961435,407.79945838793475,398.3159903452038,391.7435474646171,409.05913575320335,422.08015538611687,427.1471297697384,435.32649482770216,444.8613751092796,461.2461627826257,471.3949016818153,481.5981312166951,492.3517296858129,505.9343334145386,507.6220696471068,513.8997350876876,533.4742956886529,558.9679089187024,574.5858232338268,600.1919670811184,629.9858395436609,661.2271814923048,671.3077973352647,706.2199266035217,775.5422732171272,859.0810822165387,898.9264977642239,953.854001250502,1070.3311491808877,1106.9175321237908,1098.0841687877544,1123.8762995286868,1174.724680440072,1091.3425309532852,1040.9474872592273,998.9922843469597,961.4805173804386,829.6949925091734,748.8075936569742,689.2163334391432,631.2418273433145,562.816051560196,553.0508707667349,538.7111752039801,511.03199692607376,492.4285205942352,488.8281203581816,503.8951843634552,546.6616188675772,589.50411265113,631.2770259399782,649.8441501275543,657.033244672214,637.164052910386,570.6419206566118,499.46923963923484,418.7375497542787,313.117185759401,196.31291007024123,124.41879185723364,60.022030673115346,18.03623478808648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EMBu_BAK_SB>WLOu_BAK_SB@BAK,Bakerloo,SB,22,542,EMBu,Embankment,747,WLOu,Waterloo LU,37442.48269731662,468.9234359731007,4103.315542591074,10628.155993835568,11032.41850655691,6350.252108073044,4859.417110286923,0.0,6.727518241297513,10.3467188151265,25.083762415662555,44.19195244836148,84.4222338908207,124.12989885527168,174.02135130656032,223.1401254298915,264.02516675169016,285.1479652656016,311.21403558625275,351.4915916119856,363.4241910543557,392.0227997039546,391.02709776505895,399.0898474535189,385.4340692831598,380.3610880060834,356.93756467952124,365.1482788616895,352.59245100482445,339.62900082486215,337.3974247188771,348.4894490690655,353.68099311148666,360.4080746893652,369.92703849206293,387.4991925088818,397.2602397908378,404.8270861382026,417.3002999300534,430.5699911053537,430.9508460275852,436.7991455554433,454.7374406547844,475.44396731299327,488.9998150445541,510.6735740887049,536.1455052472917,569.2748434303403,573.8760370188111,609.2776202935728,677.2476789159238,724.6855218964225,796.6540796488486,851.8431391443105,915.1172615091168,996.5777201003732,1029.4248389366667,1019.9927211130076,1029.064833410232,1000.0817673441247,934.7993713613396,888.7304116691893,845.446840423279,768.1187552124468,691.1288883801184,608.1183682373099,554.9047890592826,498.274755343627,488.8219004773847,475.5986418503074,450.2300836637135,436.8857073988504,436.0377630568996,450.41472396895597,491.71773142414855,537.0177551153524,575.1049172758464,594.202099169306,601.0153811871744,557.0454851640558,518.1647329947983,435.28530180954016,357.5631465968075,278.43567597043165,198.10956701421497,107.81062482447119,67.6032281713605,32.05919499356429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WLOu_BAK_SB>LAMu_BAK_SB@BAK,Bakerloo,SB,23,747,WLOu,Waterloo LU,628,LAMu,Lambeth North,12457.348026542,133.79777973419058,1683.8902137536934,3603.1782184258254,3290.688803064071,2195.608810364477,1550.1842011997444,0.0,0.0,1.8968390969803095,3.824391351267797,11.332860902496115,20.687074998553268,38.17594038532293,57.88067299957017,79.88417843019737,100.61217813700961,114.62104970502855,126.36338274053429,144.3758656145376,150.1579876608887,155.4139111493827,169.82139191969156,173.1005938205188,162.95444453950046,153.50796115905746,153.07726887734626,145.28713374906718,141.58143314218896,135.12394463043492,138.29497405322314,132.45048255760872,127.8617752239131,124.23050022510344,126.90210790008459,129.30531767977078,132.69333494138212,134.14302802093042,138.81827858063727,144.35685521925967,150.5549358297433,149.43601347619162,154.32710213102385,157.35255887127042,161.22921198936257,162.96738919014308,170.33429086663398,176.86187868414504,181.15617450206315,188.27499995523968,199.6344970064044,220.4816184858542,230.17189369564812,241.62806507989285,267.3257751946377,286.7056553688606,281.92386049957327,289.9402099023581,311.8615114916458,302.26564327227857,291.3199404167363,289.5092801825415,277.5553494740445,230.629231211355,215.02603854771047,207.19604210764993,192.62272282966651,181.18280644947308,191.9010456573789,179.42183971170326,162.93779871868287,157.7539054673814,159.67536731627226,155.76740952644624,161.49460282075668,171.83736947772175,177.43107715183842,168.99878227037826,180.74891898082058,172.14276864525172,149.55879453470223,127.1320629800699,115.71651288277347,98.15456109322169,70.7979951710921,53.78237232335066,39.264736803424,24.618248885099593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAMu_BAK_SB>ELEu_BAK_SB@BAK,Bakerloo,SB,24,628,LAMu,Lambeth North,570,ELEu,Elephant & Castle LU,9045.193724808049,78.05306168087625,1096.4746640872304,2414.104438107724,2530.0154587306633,1696.4795962107373,1230.0665059908147,0.0,0.0,1.0929231505161237,2.5069829087774207,6.750856860692573,12.24571311871508,23.33934355025528,32.11724209191978,51.731501923862474,62.70040943241179,72.07756187306406,83.39999396489036,94.32490317938426,96.08055243848268,99.81409372896455,112.30919747343948,110.80195183458142,109.1311881185518,102.45133399553292,101.65197612406472,92.72786691014008,89.87325535773192,84.61666426353878,82.8755621798213,80.16394480248326,77.51891688289119,74.33680575068499,75.98729026554129,79.38653197817065,84.56442463388281,88.73667161890587,94.92624059865751,102.18498728922232,106.96744093665257,108.01234156979095,110.29524769184758,112.19643222372684,114.20716366507288,114.77372214356078,118.09150163688923,122.07521439686994,125.99178525482364,127.79878906320658,145.795636993611,157.4698114449871,166.71725621444426,183.0146113559924,202.67027453713388,209.05648147687003,225.50641631546998,235.30303339594326,239.86725612941441,238.4888867996194,233.6202057775721,227.9902010697543,210.31102421346196,185.22147277360452,174.61875367910943,161.4973941401185,141.59614528818472,140.50480920170642,143.39814365459713,133.47913826555907,126.39439807120442,123.47156159027693,121.95707497088893,121.5072479339624,122.83345664152478,129.8058539376672,132.97246167530727,134.38342770924024,142.51863205101137,131.234584376545,122.2802060156933,106.05592469130724,92.6011855566636,78.645572527675,64.25249957516371,43.81494004401188,32.226674097141704,19.274543733387247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WRPu_CEN_EB>RUGu_CEN_EB@CEN,Central,EB,1,762,WRPu,West Ruislip,692,RUGu,Ruislip Gardens,1695.5610062058167,154.76116488525687,497.68466982845644,521.3496905044954,384.8081586166237,110.54352507738659,26.41379729359758,2.9237127674790617,6.380583952086711,9.896091862127324,12.701631903927305,20.8177500856265,23.65788645265904,36.154390712957635,42.2291171483933,52.14307631088322,48.431939421058594,62.317292916209496,49.83251934049256,50.46415535705119,44.04891295341515,41.03722445759857,30.77043006300297,33.63627727080255,28.38585059972686,27.65391971727586,28.96307142093952,25.706443698626646,23.287172636330105,23.825694845011,22.28586198583715,22.464350915511478,21.412208655117926,22.121316206358667,20.690623794467065,21.72220416989747,21.51995637620789,22.623666961616184,21.480000571080414,21.310607931784862,19.553304391081003,19.829684136942465,18.494867511040358,18.323775014999466,17.181259527911013,19.796704044377968,19.767540327946023,18.81623596542883,23.874966685253643,27.433979329880277,27.827264821787296,29.575490610141678,31.330515355204238,30.29655722592672,30.062114588638224,31.788418922792033,36.06904255695833,39.36977088949369,38.49493324586656,35.6528987327325,33.730937498408906,26.9333697722889,21.50410921817196,18.084226869646177,17.360699342239368,12.845978764736664,10.766624627784767,9.693034623136803,8.025003002290875,6.460887784889582,5.769389785255228,4.735327400978554,5.059620126038115,6.082050757726574,5.660681992663901,5.7147197883595995,5.858178272356584,4.99633523336757,2.943889668132391,2.4255956143777286,1.832132247412211,1.1336266016884124,0.7383268688541741,0.3967941454960411,0.3741988535528626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RUGu_CEN_EB>SRPu_CEN_EB@CEN,Central,EB,2,692,RUGu,Ruislip Gardens,710,SRPu,South Ruislip,2903.091800354608,319.92316407379747,885.059717452067,907.5162290458795,577.0662726803133,173.2148626774445,40.311554425105435,6.23188526632463,10.637539955490418,21.188258415650687,30.038030233681113,43.98851212782152,53.31442231026094,76.35314339593396,78.17137236863421,87.28966174979425,96.08606770041963,109.63715702887545,92.42641187927856,84.7347946968575,82.74841635536224,67.76528376747348,52.04053423419996,52.25275126179135,60.38365488678621,53.30358297395141,46.391400917277004,43.055357445433465,40.020149969199146,39.646085134663146,35.643675870053045,37.468269442102816,38.133643942198944,41.692030520538225,33.68244300862039,35.38815517692722,36.460468480616726,39.91656212000821,33.12822166187102,34.37067675214256,33.918235272828674,36.73946319671596,30.112480094005548,30.88341992019516,32.68125773403109,41.066716826245994,36.12740313968071,40.17906145905418,43.358682009298384,49.52041272453096,44.32335714491799,45.45157621275407,48.96294458701701,51.047206355176385,47.276876561086375,48.78227533661157,56.21271067931708,56.21836855118888,50.32581635966115,51.7179615118751,49.187801695011046,40.69181043643305,31.190924394181646,30.383362578808843,23.20358485769617,19.473558970951668,16.069075532941106,16.190814391759346,14.40957998453936,12.634110964327785,9.011583787228556,8.061872362658113,7.184681243490598,8.98466452513811,7.607973477904855,8.034141396119285,7.342944834736543,7.369230202074231,4.138297792992242,3.916761882692815,3.1439270394382115,2.8224622071704935,1.6150525590492402,1.3118416592099629,0.6168948516224122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRPu_CEN_EB>NHTu_CEN_EB@CEN,Central,EB,3,710,SRPu,South Ruislip,657,NHTu,Northolt,4965.907017408287,553.5448576849177,1557.5629381347383,1448.9108668278777,986.0127806817048,328.4344780712874,91.44109600775938,11.876099529944137,19.826860291859692,38.55670370390715,56.911192265817824,67.85195634502236,97.9027892371095,121.23061540945456,139.3886409018025,151.63741921450492,182.20735639142688,165.42272280670872,177.35854924092067,149.41567563246778,143.87178424228992,115.32362626578087,114.23836350996551,88.91916484310148,95.98029457792934,92.7932413004768,80.39474010916554,74.34019133982018,69.64110481028571,75.21979131506934,61.0552223908253,63.6846678532612,64.38258667046709,68.40980204361736,54.32861118274317,56.22448413648291,56.96577465889556,62.01876555094846,51.803474813992224,52.91176463321765,53.00217132830517,57.76862047185375,47.95131058916757,49.02601747962578,50.75535806749728,60.6604828839841,53.04867918925404,57.834110560162465,65.8581592696204,69.37134424740584,72.6483713413747,74.71425286663012,77.42886501051736,78.78212324804875,89.01141387989128,86.50710192154465,97.99704533500523,102.00080421274698,92.13689316856224,83.19989112660309,73.83494844998634,71.98202056000544,58.41742090216338,57.184783547739066,48.591666430077574,45.11812840569544,28.52112974497933,27.4430516297389,24.045720087249798,21.74532687297155,16.343935852571796,14.982935426160624,13.680348475680935,16.758387643455105,14.019063954967294,15.498881055462945,13.947775062847507,13.554829520778304,8.48180793727683,10.614788683177068,8.497262291862736,8.097928803254495,6.112367535266035,5.1411632463758465,1.49429187145763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NHTu_CEN_EB>GFDu_CEN_EB@CEN,Central,EB,4,657,NHTu,Northolt,589,GFDu,Greenford,11318.953603957652,1627.8000729914897,3709.9973595114466,3316.626927436762,1816.7547398870188,675.278655878999,172.49584825194106,43.08916846096721,74.60115948720781,122.9751433687147,165.07951926201858,251.12201829325204,287.59268084722197,336.1720656630044,347.16831760910316,369.6916898746344,360.3231782395483,393.8775134763414,396.1226900352546,362.5454468094314,368.0215147467396,345.0160692816563,261.17714607023134,217.74606458482418,246.6823838157727,205.64529361220204,183.1483689648105,181.5787748437069,179.25527255178338,156.59051498235448,156.58521605092932,150.42493202213146,155.3564410763763,145.3467965874018,137.44385952183023,129.8640884512658,135.5125343917357,129.09565881445036,126.59587344780523,123.99302615743314,129.63256157733213,123.55132976947444,119.7987036420001,115.54333656593988,120.316741768104,119.97622498089343,120.86023804715292,133.86712031805928,134.2349990022378,145.48001367873616,145.72266918762816,149.6742127889576,147.09166295136964,155.1318502026435,144.034236653589,155.03670425529037,174.55410466662298,160.99224418561582,168.22140610892745,167.57448416199986,152.2262175062674,123.63520546713505,118.58241093859985,103.97153568473438,90.75804958955575,77.75029501557177,66.31380833971218,64.96959777363372,52.08580874836095,44.49394934483535,40.6920227093114,40.20982510379191,32.9384288352322,30.21449983638648,30.880834897872845,34.36001978604177,28.34157359949873,23.994379511918613,23.057792553718446,18.570590075733755,11.383085494930075,11.103321816051187,9.788789045806846,5.489569731301256,4.283128356465053,2.1235982804753086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFDu_CEN_EB>PERu_CEN_EB@CEN,Central,EB,5,589,GFDu,Greenford,673,PERu,Perivale,15937.807250119398,2327.329610778212,5330.27114811578,4516.6247656153555,2582.844219501394,952.0809998319294,228.65650627673045,32.363710533902896,104.13189518264612,151.93035007735847,236.01908241184466,369.9096303293537,418.18194959007377,461.68967629955307,553.1033163534795,563.7155907016577,541.5190164898329,604.9512709914953,569.957024730219,502.4951143309645,464.93456855401456,425.38373953840704,366.539660772304,337.3901835789689,337.0453495398245,322.40470554298724,293.93492334510387,247.5201192719517,243.53803760212128,215.3024362326524,211.8733186528977,203.13176463562343,205.65320192699863,195.66280741595833,188.2425171254453,182.36349847744395,186.44175787154686,183.01729612811187,179.90697555375183,174.1245442426543,176.33485441598518,173.67235988891795,167.61301976699843,162.61516547057786,166.0883509440831,167.20277948797997,164.958769896896,163.78018577616444,171.7113848252616,187.87973539987016,197.98988460546312,194.02488410765187,203.17011732835044,219.76552414959647,215.16431724809414,211.10099104019176,231.84855249001842,244.66321994334663,225.4021604695467,236.03438835333947,225.16375328744584,203.45216669491646,173.0541443888961,156.5933228863699,126.69238678328554,109.78049435799835,94.17222543332069,82.48795130171959,80.75117460714846,63.27185346175218,56.79535890748232,49.884671744836425,49.724129699023216,41.24152326027793,40.68590738871482,39.417779404619296,40.02161448089069,33.260720109830146,30.58767483710164,24.860430476601227,19.98454766265968,15.205373076563944,11.580752494713021,6.616919154781241,4.640452065760695,2.4802425132088777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PERu_CEN_EB>HLNu_CEN_EB@CEN,Central,EB,6,673,PERu,Perivale,595,HLNu,Hanger Lane,17988.077184805843,2498.156870762058,6030.944412186423,5081.589986718188,2983.9525306117184,1112.4505599436325,280.9828245838238,36.01467413773701,111.98841560371763,167.03179493899734,261.1423144433374,347.54597863804963,463.2566072348183,519.1758404586717,592.0012453067293,602.6008178216771,683.6483584441884,645.5865202599034,613.9052325209128,605.5722352413366,564.2050196503823,482.1117028306045,440.39248007051765,402.1563130463154,348.4281773795671,335.71573443440116,306.62182048661583,283.0096174027456,267.1645053183469,247.69703679291473,245.30515233760482,231.78810575494046,225.7206134511467,220.54021342328042,216.83781650782882,209.88174747252842,206.51976637218772,204.1021111581034,204.1653825234697,198.6969021914141,192.3617943248384,190.74121915881597,187.9439703656726,184.26772495240849,179.23178209069764,181.039781983736,183.7036401422192,195.1824639019092,197.78202334412742,203.07376671904663,224.8328490282039,232.7930123596269,232.39120941498646,241.80356748728397,272.82968709702527,261.81739588796023,273.4282403303991,285.2859142941153,273.60068220107206,248.01012973455997,254.72849255067882,212.6924690794717,194.5717301745385,177.5203765130364,152.94817942195004,117.67851157858358,123.29313342051323,93.96060689847722,85.04828443285335,77.28954650766119,72.95952501715887,57.60266206930351,52.25009002864417,49.2301545359789,52.66948951947207,46.538839353643006,47.0470625386654,44.31268347087288,38.50024309439542,30.36915722441291,24.31479048227624,18.078265335567128,13.634144696979842,10.766477505297818,4.928490287554898,2.4926705941582616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HLNu_CEN_EB>NACu_CEN_EB@CEN,Central,EB,7,595,HLNu,Hanger Lane,653,NACu,North Acton,21040.444804933355,2675.196917238722,7056.011895775976,6013.62804155181,3604.178193767001,1341.3085342538209,350.12122234604135,42.587813268334884,92.51937470981234,159.35108627277063,250.41441609516315,383.4284662158901,453.8283471024015,606.5013209442186,686.5660926301308,713.37885583092,723.3510923354406,732.7680268076473,709.2280254672627,637.5104054854039,653.8239510268868,610.4163069166473,573.7167702678083,464.6736045650792,471.0879074235746,399.13660774739634,366.92034190190896,340.07807511229254,326.81229826719414,300.51036956218985,296.21395411836875,280.44899172272625,271.2919490546987,263.9750909111831,260.00909517917603,250.8308562755268,245.021098853374,241.37431293133844,240.7702384659521,233.5949961094958,225.57218521145924,224.19777915142856,222.8771623380095,216.435658664295,212.57667427783463,213.79541538022247,217.0480670175792,218.62773608829013,219.11916466721772,240.02775107324902,252.4191211187077,265.79218672799703,278.3343659087704,307.14899921549716,298.43445163542845,314.7182060808823,324.1534798725908,330.81436504979166,332.8393397478025,330.8231692693692,299.45548464878533,276.1594776136085,245.50466799647748,209.96006080202145,181.90696289529998,164.64725734822574,135.59863441976356,123.68152377939847,99.1208516148303,89.90187658871278,79.39809817384605,77.30682638894866,62.744672890602644,59.34823744709941,57.693531905072,60.746267595360784,49.249106423167035,52.23472374674328,45.742263362046174,42.0231189622829,30.66928281242471,28.997105425603557,17.624448644068945,13.894432135162338,6.071471716683552,2.8690015224980803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EBYu_CEN_EB>WACu_CEN_EB@CEN,Central,EB,8,560,EBYu,Ealing Broadway,753,WACu,West Acton,11732.388676754706,740.9522289753577,3115.5986260315667,3878.268548206486,2512.1452959846247,1058.650265248626,426.7737123080443,5.612059052143269,11.60081408554676,29.046359433828197,54.738676353289534,97.60912825344832,134.47094194582644,182.37738254314831,225.49686730812687,257.4849313963713,270.02125951005013,303.88928920560573,306.99871358514997,301.39912067696685,273.8248829070057,255.1091397091989,258.67307852963717,223.66334838536332,220.75174843841984,222.71627648435123,221.06683720344708,174.84006557650392,194.7458345902413,172.46509844273868,182.0730059677519,168.43556999177358,177.05225642559705,159.887836640542,162.22125296983523,149.10250171403226,162.55662018522244,149.4076551152981,155.50997148330111,151.21260656570826,157.86017715709596,148.77178721243286,152.1156857673021,149.67791250483134,156.4843331248531,149.33289106273,155.63197762335918,148.36834418411732,162.4291205214994,168.5550459119711,169.5309974677471,169.31984357546924,211.36885826154332,214.398073224404,208.95123737039944,237.75133870642705,242.7356983176834,226.40915070827427,220.8770629445881,213.48973863082367,195.69518107241356,195.3572128825204,175.7919002900783,158.69927209478274,151.6645995309156,128.95670886731236,106.16871960475048,88.52770381137934,80.41740860467567,69.92436596514204,63.79455008924761,56.623352191242844,55.30827917474869,49.6501255329669,48.915179781461994,40.82730381080274,45.64312771480448,40.69005785730107,38.30212816151176,30.065533419239394,32.92350162784666,21.194258187070357,18.283949937686998,13.812156486353695,20.741425572066646,16.591928035606156,17.52810741301413,16.670609147164193,16.46455086887578,8.127199115285384,7.541302036856487,5.74559870833396,3.5857420585785653,1.5539147910035265,2.8783268835096902,3.0075002427116297,4.000191047453025,3.999725955001917,5.428567643562853,4.469863667973014,3.1068459756024143,1.7951479714139005,1.7951479714139005
WACu_CEN_EB>NACu_CEN_EB@CEN,Central,EB,9,753,WACu,West Acton,653,NACu,North Acton,12797.56559439776,798.5124491346928,3442.5215928500093,4260.454909904749,2718.9264423705768,1115.0983933674627,462.0518067702614,7.074185167230764,14.842422178562709,23.26553122412293,63.021642619091644,96.44224231741241,150.36373952742568,181.06564120487786,262.4370448959687,287.34650825472573,319.49345394132314,311.2130188263944,346.6318772891431,335.95695680785235,310.31291857915835,288.6318271014013,286.26617266174225,271.3296931030642,231.13210180796824,229.46595232814823,224.74111214908757,227.13389269442328,201.75369566415387,189.9938678882976,185.96943896631518,199.858673422838,173.9626296915702,171.73912484253532,173.0079297798461,189.36267862731117,161.99845254147027,165.267878319522,165.0414178406271,184.03693893243712,156.05962090794688,161.2473590730559,162.22371936365616,176.28605221900668,148.82357614237552,156.23132272705962,160.72478908565984,178.75332889761256,177.8353571014733,189.24917958771454,203.89398558784094,203.69819000950645,197.79710716644558,214.93595459086296,237.08529937750905,255.17621452282143,245.1756739055703,273.03039642628823,255.88092721960356,232.304182147101,214.39759696877118,215.4543905031921,173.9905095329049,169.4270922412891,152.34819713847247,126.48346152464376,116.75565770935344,108.23456770192232,77.55556389815233,76.67239385040861,68.4777279037127,66.31782505686982,52.199199636281264,51.78890945810154,48.83779724825525,47.795058384498006,46.17388514928143,45.15920138645325,43.246581062757514,35.79338135173022,32.94099462578388,21.247807449367897,18.568356190169844,14.13870691146821,21.20449857955469,17.056789086351724,18.19690523299924,17.337858227238815,17.700562898080076,9.050702964145064,8.506405941550284,6.711226976265338,4.293710207372756,1.6698919008949864,3.2487948417780768,3.410622708671545,4.544652527339557,4.544652527339557,6.347380804011692,5.138810926733925,3.6782452278689335,2.173061340277457,2.173061340277457
NACu_CEN_EB>EACu_CEN_EB@CEN,Central,EB,10,653,NACu,North Acton,563,EACu,East Acton,38326.52850919866,3249.980528126951,11751.843713318423,11941.056051575515,7390.020000338949,2940.236464531374,1053.3917513074668,47.72853051459112,93.05645949625834,156.01054620987568,294.3190354501757,433.3482415636042,585.0847816748293,746.7719034111681,893.6610298064487,969.9283577634526,1006.2218972880628,1094.1448782635766,1150.8329254132684,1126.159814317355,1085.7662740904066,1079.8780579611885,977.6610039305052,886.9221368767603,829.6482883440617,786.2341733867157,758.4459056830686,703.7516328746149,633.7554404887007,604.2225847232497,585.6913734678959,560.5279169984558,519.287864997718,512.5520229020824,513.515172942344,510.5077537185922,476.06003284482165,478.9887080021524,480.645793393668,479.05948554486605,442.5913873832765,449.0485939348918,447.7936262295034,443.7538118438642,414.3933076658248,420.71140972203057,429.3939655807431,433.45322383014394,430.70030593980124,459.24494666187036,511.40568988440145,536.2130527869487,554.0513603968261,598.1839087286979,647.5882815424006,647.7471001990046,663.4231820801223,679.0247942906449,673.5530954690631,646.2047451326813,627.4308361125744,584.1320284721055,532.46761512788,470.20746158629646,397.8234536738085,333.2881537271906,291.16173960336124,255.79476680743267,217.5248954302819,203.9240585558781,188.38390484562032,165.39434249581112,143.50936339700246,138.31911667491988,134.9052077337709,124.11681413325344,117.09672768453224,122.1867386948213,111.80302575985912,96.08288882048042,84.31336933240073,74.82516417543896,53.34299847169773,45.23544215755395,36.525457617136794,32.387910426812915,22.45332276933527,22.349526677709914,16.803668609405587,14.957113922067384,11.178315847989971,8.951885295935613,5.954643036777619,5.954643036777619,5.0057544669641585,5.046697144016875,4.4724994173837755,6.534236361445558,8.530443317263996,6.423364484662285,4.306945529935175,4.306945529935175,2.245208585873391
EACu_CEN_EB>WCTu_CEN_EB@CEN,Central,EB,11,563,EACu,East Acton,764,WCTu,White City,40647.614085715984,3182.1780796215453,12311.411244632,12812.49588291061,7994.5920011331345,3222.1187081173357,1124.818169301373,50.069948026822914,90.30215615573464,166.81355764676772,282.24344830157713,438.08563321429125,554.8851587507893,733.4517925975778,866.3263849279849,994.169972870524,1047.9917474728102,1140.3905971429049,1234.4111702370856,1218.9592111474158,1135.7158413338013,1124.4428572837787,1033.6905449696987,910.2295625989964,849.9445096075366,822.3447030472729,799.1205269201757,752.098255331196,672.7637832098212,643.9655862694891,650.8930639785152,583.0254662642794,562.4272934950923,548.7379155187481,568.6944580182222,530.2366801022873,510.11378342757166,506.0547693935621,533.0261572011883,498.14931672919505,479.5090673108989,479.6962752386718,497.8770710451072,459.76552583646463,449.15895886866053,446.11568680313934,478.83577720842237,451.7692301328552,461.88959233008524,503.78425185054834,543.9079173465882,556.0777981408778,607.0314275779926,638.6964504750873,674.7475935188522,717.9890068815472,736.9325107728981,722.3436139068352,761.5574367610071,711.6729550697718,665.4696095600092,609.7068828082771,592.3667156599786,492.1497484561489,439.220285694445,373.66694773398376,342.35201416695566,272.5331042571512,241.1289300270956,220.96172641750317,211.55400439997538,174.17160798101153,158.85629102018612,147.4826591411383,148.04138882174075,129.6271372018806,126.30307968763529,123.06158915540449,121.537224684751,101.55815032494179,88.76549260436161,78.5783590842199,63.40368203343086,47.811733187164315,38.0758562291379,34.17523273610186,23.974428146591894,24.124027209175658,18.041480690089422,16.50278293298552,12.62467198352166,10.162029155156766,6.587457865441553,6.587457865441553,5.678964827087643,5.660955483463545,5.0986627058245135,7.401033184321401,9.752459539783828,7.316773398361525,4.903272621197777,4.903272621197777,2.600902142700892
