link,line,dir,order,from_nlc,from_asc,from_station,to_nlc,to_asc,to_station,total,early,am_peak,midday,pm_peak,evening,late,0500-0515,0515-0530,0530-0545,0545-0600,0600-0615,0615-0630,0630-0645,0645-0700,0700-0715,0715-0730,0730-0745,0745-0800,0800-0815,0815-0830,0830-0845,0845-0900,0900-0915,0915-0930,0930-0945,0945-1000,1000-1015,1015-1030,1030-1045,1045-1100,1100-1115,1115-1130,1130-1145,1145-1200,1200-1215,1215-1230,1230-1245,1245-1300,1300-1315,1315-1330,1330-1345,1345-1400,1400-1415,1415-1430,1430-1445,1445-1500,1500-1515,1515-1530,1530-1545,1545-1600,1600-1615,1615-1630,1630-1645,1645-1700,1700-1715,1715-1730,1730-1745,1745-1800,1800-1815,1815-1830,1830-1845,1845-1900,1900-1915,1915-1930,1930-1945,1945-2000,2000-2015,2015-2030,2030-2045,2045-2100,2100-2115,2115-2130,2130-2145,2145-2200,2200-2215,2215-2230,2230-2245,2245-2300,2300-2315,2315-2330,2330-2345,2345-0000,0000-0015,0015-0030,0030-0045,0045-0100,0100-0115,0115-0130,0130-0145,0145-0200,0200-0215,0215-0230,0230-0245,0245-0300,0300-0315,0315-0330,0330-0345,0345-0400,0400-0415,0415-0430,0430-0445,0445-0500
EPYu_DIS_EB>PUTu_DIS_EB@DIS,District,EB,17,567,EPYu,East Putney,678,PUTu,Putney Bridge,30545.321221983446,1768.224413773462,11992.213649912484,8437.92610092991,6408.994108062549,1556.588690211141,381.3742590938976,10.778847688012505,29.983339152656466,63.002333843116894,122.4688398651608,181.70900648741284,308.66072619115073,428.4659018175093,623.1554187284422,821.9144339546228,1095.8700993566013,1214.8325329746406,1399.583775047753,1400.9668691958707,1318.1342612795634,1152.395428828844,1004.3308243662186,817.3342466052977,676.9771653489439,587.8235356612596,502.0504772928685,475.33779793845406,411.42653527165925,396.27675720139223,386.43401741417586,371.07419691055634,362.52910234277846,362.02834147336745,358.9491015770372,342.58947723698174,333.5394915524542,325.32660839386415,322.1652615038289,308.6587136563868,305.3161686763463,305.265569203152,305.2912407160117,292.2046242203885,293.2992196040456,297.6131542057328,314.21092740390924,337.23438957904506,367.3006659672316,411.79473286020095,452.0600060209075,477.60171001368866,522.2122616880941,534.0635691987256,565.0043684607083,618.8815931565281,653.6625972319238,614.921044604777,625.9558975082092,587.5532975916736,476.64163503218117,387.46310522210905,345.0330283539289,269.37629893442903,201.9963427271804,180.33591110220218,151.49102791006246,123.89791130298292,107.78011459434771,97.50120005403342,95.58768349826973,89.50100840308555,84.1866929843624,79.77250523363203,75.16199346655287,65.5948490835075,63.58799607932482,58.39567622888754,53.43781571294117,46.05675512534232,36.91838952299383,25.61970742592564,17.089963339201862,9.236476953666225,3.8676712475173733,1.0016026672757663,0.2974922184775388,0.1632919960344598,0.10657149280157144,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
PUTu_DIS_EB>PGRu_DIS_EB@DIS,District,EB,18,678,PUTu,Putney Bridge,672,PGRu,Parsons Green,35312.14269120228,1910.1404807912513,13124.279494600292,9928.29793803083,7994.9460396498525,1862.5310800237057,491.9476581063594,11.878757201585092,33.55632817546368,71.72484396939242,137.873889216392,201.86929630821885,298.57119504057425,473.72223466408514,680.9439362155399,811.3442741349602,1096.2867010443206,1375.3111773378118,1437.395649195934,1483.3752296514222,1482.752795752437,1320.8891347161846,1107.2224412676171,968.9476519523024,775.8246440921574,678.5081284229674,586.4216670321773,507.9670814418766,472.1410054290906,457.15892542294347,447.85594298475814,432.66156996447745,428.430213099219,422.5587532269966,425.7508506296792,409.20428010273315,403.3695292298468,388.28285393329116,389.88979987682427,375.12552331014,373.21493880845895,363.076761162473,368.9967748591292,355.2939429782952,358.10948773496176,355.99669156285177,373.0746334783462,390.2837357012298,431.40936290760663,468.2587882955258,530.1864918900744,564.3529769577882,629.0368591350145,638.5415360997848,706.376416119872,748.5807124436898,805.2118900380133,804.3660467764544,815.8140259624815,729.6951396783072,630.3785988494533,512.8420433718805,409.74979421711373,309.84630803838274,255.82583032082263,206.97020890272125,172.80267478307476,145.00089728184662,137.67834968567286,119.1164287119622,117.77824723643648,111.03395228376205,101.96432595552757,94.53644356717214,89.97741325632406,80.3171210336686,77.78765385266406,71.69479752992848,67.32420325074128,59.86663627333149,49.636124553870246,35.85730258966952,24.848274192002158,14.979626735292948,6.562088489927735,2.0880980527393955,0.496467438586656,0.2020726973101637,0.17207592140479394,0.11511549522190592,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
PGRu_DIS_EB>FBYu_DIS_EB@DIS,District,EB,19,672,PGRu,Parsons Green,581,FBYu,Fulham Broadway,40509.18801330345,1947.531831199939,14907.462445181083,11423.61100321893,9402.77050550527,2264.984946168162,562.8272820300388,13.609112771455555,38.801097635510175,81.15645253002421,108.17935756362284,193.00631706669586,339.27347666786164,474.0571136778626,699.4489032869063,967.9380940590087,1271.7742042394946,1423.606582596968,1684.6621507805746,1738.4749415753085,1660.6549600782905,1437.805711453661,1335.8486119282204,1055.2649720653176,869.36633955657,758.9190478086325,703.1468290390374,601.095635692457,558.1228081207727,515.5582204768489,511.70810735426187,490.7247485363623,488.4819520880077,480.3961089289861,487.934972797955,466.6694514481018,463.47756638643074,445.1500691276558,447.9924146608148,428.98553172886733,430.2462996567722,415.3838670979727,423.5998599860585,406.6447799705384,410.4011889698444,403.62324237228404,425.7510303298103,451.9960366633371,504.055074804621,546.3374810877557,619.2745549324162,668.1336973943261,734.0947854565374,754.9349994338547,840.1708643127043,896.8358339870626,916.861398365946,918.3534678812363,935.0110957957601,864.2741975479623,726.5215844093375,632.8022797901377,514.7763011304045,399.935729928816,305.2764282826756,264.75038580786287,220.29714351111156,185.85956322437318,161.3031620836424,136.45537145413766,134.514881255407,125.71372633253144,117.39781871584074,108.76974096524027,104.71099460652329,93.6986905869772,90.24577296282156,82.11624913620373,77.3599364861263,67.71133865452627,56.385615706780854,40.272638547399076,27.899881236731996,15.978845531019509,7.1658993384116165,2.277906817923963,0.9603432783116709,0.3848374055282316,0.2542108394205626,0.11511550185614235,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
FBYu_DIS_EB>WBTu_DIS_EB@DIS,District,EB,20,581,FBYu,Fulham Broadway,755,WBTu,West Brompton,46750.863309452114,1964.5102480037783,15912.931244811245,13700.259844197535,11568.744268607705,2883.3694957061225,721.0482081257578,14.064312623437084,16.4428854271684,88.11384290251006,116.47653682747972,208.46671537304516,319.3326428852454,530.1094644129934,671.5038475518993,939.2205807756964,1240.402341051139,1540.0741598538793,1708.942430547723,1826.421634407047,1775.457238691316,1608.621373257654,1419.1320116358834,1185.451944215064,1007.4537638755528,881.7352423433795,780.0185241569105,669.351508630872,631.6116725710498,586.8426415738702,587.6913896810668,565.4459431288052,562.9167788494229,558.8210416873592,568.3444577613261,547.9301171383062,545.4069925784985,528.354209200439,532.9578239413324,514.1692110867904,515.1718750228655,502.7925551428009,511.73013427709634,492.5921515691884,496.02233395324237,490.5557624799384,520.9014369368065,594.8712353002812,656.0061264608205,718.496081701022,801.2763635243332,861.9708504688168,834.3219986854848,954.3255002299097,990.0508471915524,1052.1988706145219,1136.4463889875224,1209.6272344695915,1133.6858327889022,1054.5835092023362,943.5827253838156,772.3534525022802,625.5970580829696,490.5318310882275,412.65921280130317,334.375552605185,275.0318759567812,233.62967604635878,203.89153731561544,190.8765283084076,171.56633776752528,157.89363983529572,146.60433418641932,136.59225635285216,129.71671344215156,117.41449654255051,114.47361848835077,106.97164110330765,99.76551734758965,87.16528672745436,72.84846888810212,52.001254302601225,35.04687955671688,20.083388219547512,9.604276028422813,3.263453019935166,1.3806369464556398,0.537750956714447,0.35216216877701473,0.139377829232144,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
WBTu_DIS_EB>ECTu_DIS_EB@DIS,District,EB,21,755,WBTu,West Brompton,562,ECTu,Earl's Court,51639.48090463035,2101.020828107725,16661.763937242158,15533.421591317903,13194.621776346707,3267.555752637619,881.0970189782659,9.3420497818558,17.945493403502613,93.631311217557,123.03746220299035,223.5076661240517,355.8360818582421,563.0412208585906,714.6795426609348,1012.1809362401602,1196.3614780395185,1522.2519054980796,1790.5022926878353,1837.032942706181,1841.93504769508,1749.9364247384353,1518.3488828692102,1245.9022084172252,1129.2566955546506,948.4700514917653,869.5850713040168,797.0051699347438,700.1601754535782,676.0095552388625,637.8642933729863,662.5916922438444,622.9289080870044,638.9464818794016,619.9897855365633,643.8472891054632,607.2307012163767,612.3069092638876,594.5874791303489,614.7822990670428,577.7655664067,583.1459564454916,568.2112143508132,581.8978222871285,555.3717801335868,577.8578640074032,583.9368221148293,684.8290545399333,719.9639995516312,801.1662230657075,871.0245488845767,980.5462870991138,1016.3811213873264,1063.2353259595436,1106.8076968330847,1259.8470082199326,1258.8571088815352,1283.7075019333565,1288.0647700225736,1252.0416376995008,1057.5939433254848,905.8387886701801,721.7005863150728,591.4576187056766,452.3282884751983,350.9492664126685,308.2598521249695,279.43073547500956,226.0476569336645,204.4976433114298,188.5819098762688,187.9590896324072,163.21670057693262,162.31291299132567,152.51407812206855,141.72027911276894,129.91847929990956,125.38734753511707,115.76239026412186,104.71573480089556,89.2057900271479,71.47442788737706,48.62450484962154,29.87157002838293,15.086988490070238,6.735375062491932,1.5596851381737855,0.5429064858795983,0.3521621675556288,0.13937782875214288,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
OLYu_DIS_EB>ECTu_DIS_EB@DIS,District,EB,22,618,OLYu,Kensington (Olympia),562,ECTu,Earl's Court,37.617965582031694,18.65329329540764,14.586617553032964,0.0,0.0,4.378054733591083,0.0,0.0,0.3862320076214929,1.5804360854500246,3.055166216490793,3.899531769729212,3.899531769729212,3.5132997621077187,2.3190956842791874,0.844365553238419,2.748450399958909,2.748450399958909,2.748450399958909,2.748450399958909,2.748450399958909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4118247985095973,0.8756109467182165,0.8756109467182165,0.8756109467182165,0.8756109467182165,0.4637861482086192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ECTu_DIS_EB>HSTu_DIS_EB@DIS,District,EB,23,562,ECTu,Earl's Court,605,HSTu,High Street Kensington,16672.454498852298,667.5834218023538,4570.764660135901,6080.080716386601,3631.881801397168,1305.2527334222864,416.8911657079886,1.1184408478040533,8.056364125689825,18.38051255292867,54.547819790720034,74.19650264750895,129.81550470979107,147.97093490235486,233.4973422255563,264.60810121466784,376.56473344977775,388.86115438116235,508.68183867541916,475.2379222034232,496.30237947603126,414.6125579046711,425.6718958268335,322.69665239600533,326.7832284005557,275.301688728923,295.4425074784312,255.83545793750443,279.7939393866044,249.4391276171214,279.10464863855555,241.92182302185157,267.16484277938144,233.0194128352292,262.6929343977293,230.0705683291556,258.51452277352456,226.2115860275293,263.4059504844003,230.38616502019886,256.3462435592524,224.8223545591629,251.32619818217682,212.67715089636417,240.63605622764598,210.10081273664048,251.93028416134254,238.254867258134,292.4669939936299,271.58555243682343,352.3732231266423,325.4902663724866,364.65530998333855,311.5752530471282,381.52141773087783,296.30578112093417,349.30752373250107,296.7957803089695,332.5205072119973,263.111958787572,288.1410339565387,207.94359540384727,214.513373740977,162.38266194251395,152.29530613799272,115.33063610812496,130.04042150567147,103.309791694013,112.60297883414042,94.35195434355936,105.00975299483822,82.97270562687635,90.65452187059515,76.09319220596976,80.20881015799124,63.34999393127679,68.31121698066426,54.59705920520979,57.34522139370664,45.603481368785545,44.728010870761146,30.046898667499228,24.59111421201171,12.651395091566934,8.571970671263735,2.9119090397742298,2.2061700751344104,1.1557046574054843,0.5921562001167066,0.22886334281194454,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
HSTu_DIS_EB>NHGu_DIS_EB@DIS,District,EB,24,605,HSTu,High Street Kensington,663,NHGu,Notting Hill Gate,16600.808733152895,502.36475127117967,4250.409544687943,5871.59857313129,4007.6606990251403,1479.3037209686086,489.47144406874054,0.7144816846714449,6.153023187471646,15.925514556175251,26.32288380669503,66.07869112869233,82.38791431472852,135.1800653021528,169.60217729059264,264.146593813143,277.16020742414156,392.08474493630683,408.105176114512,485.28663911199953,426.5123111422598,454.1855609240723,362.18632984100594,363.6850642291016,268.70961334520143,297.8000371297365,250.5472666764619,281.8220598650858,237.24046777278235,273.1046494656558,226.06938763858972,257.2303773826219,215.64390930524044,246.4708067200683,214.99727510091148,250.5585085003899,215.92258410446837,249.20481499321411,218.4932263742897,253.89773646233326,218.23063698309738,246.946264594874,213.75881805540718,242.989126300296,206.16856752031535,240.92459872226848,214.24984632975688,274.6702586244194,254.896894673733,312.13773721693036,305.97002042454085,373.3069768861921,328.82644264693425,374.9103975345347,358.3451957854608,385.4570263347989,330.23875870624533,386.04405867110864,333.6271552705583,345.1189376201967,286.5006685236488,292.89426277180763,212.3908182736532,216.78809620457724,149.48118006378985,157.76530105760142,124.05991592182852,134.4244494125131,107.82875363720964,119.45614355150236,98.3637734408696,107.35144970378187,85.16576792778979,97.63730304353857,80.98158700360658,87.09145327790286,70.02087440678905,76.87193483654087,59.00362255245614,60.946099148275096,45.78180225932525,39.968709668846294,23.964943241960572,17.152567713298257,6.002693387633612,2.666743575712607,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
NHGu_DIS_EB>BAYu_DIS_EB@DIS,District,EB,25,663,NHGu,Notting Hill Gate,517,BAYu,Bayswater,10780.395708311504,384.4522381840534,2972.4132849266684,3681.8915375595807,2422.9418027692222,972.963505178521,345.73333969345816,0.5986440012279833,3.4592756018594937,11.832305465838001,21.474952938391013,50.50001711719501,65.17396803713996,104.5481098950468,126.8649651273551,188.41285284642024,192.16292489572209,262.77274571100253,274.09460766005026,330.76982804982623,297.05748836521036,320.6642100519925,260.27810361816023,262.2796263723183,196.87308554485162,211.68269108166785,175.36512072944618,192.46839537441218,156.4361986845979,173.79002295829775,139.75875260894185,159.5727490550981,136.4237469731933,155.0183181929639,134.04362236063403,156.38357500914938,135.36148262934486,155.72548919581732,136.9568483912097,159.12787216959836,136.1217249174814,151.75113529890666,130.12151087412818,149.2135249604247,127.37974664766384,149.7095907857275,134.25075405628962,169.46022813571898,158.53824782452975,194.06114133681493,190.21685911863636,233.46290207417888,205.48629973178018,224.48940590549626,210.21212715495133,221.5145795176144,185.3360403381174,223.436264899778,199.40752897730667,212.48607893378002,181.67785369923004,187.2752689930899,138.1574525438997,140.71349397718566,97.188308251412,104.80018085229568,84.4149242155519,89.83306208460856,73.00987479144437,79.38379170136625,63.33469969096881,68.50447244500903,54.86964709996143,63.00163456744893,53.90941550126843,58.89533396430032,48.72600431271632,53.84341184077618,42.29881741036217,44.09576048832582,33.034690108344364,28.73113544964241,17.4301715406963,12.613628450055876,4.061069970317162,2.003316157921285,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BAYu_DIS_EB>PADu_DIS_EB@DIS,District,EB,26,517,BAYu,Bayswater,670,PADu,Paddington TfL,10153.543847506691,368.7767349241831,2904.0139537685213,3525.9341580445953,2191.2251833433606,864.2259220025834,299.367895423445,0.6083874552656474,3.5815626435271315,11.672762366786433,21.388834725308648,49.19343639769557,63.41069723119687,99.81794938926168,119.10310471514109,172.37868297580917,174.51287486918258,238.02516954861363,257.1365609710996,274.722302243281,288.29181088865045,282.72106409534524,263.3229112371801,230.68688723242886,255.76239779188742,234.4647154725769,231.98857644246644,213.9338185201114,207.02615089742022,174.20279830653666,136.72983816206826,152.39239539609218,129.47620341415197,145.19941675749982,125.01742183687529,144.28043231426003,124.01825566880072,143.38333387469072,126.74422856090544,146.56837561655394,125.41788319823463,139.99161689596,119.40414583334316,135.9827521626145,116.37301295692677,137.6615816455643,123.36593323708706,155.79526591089282,147.64476162994984,180.745801006278,174.5787342417783,188.7831262017693,187.2685768341409,182.86520344896653,192.6997289458509,186.73417104177486,197.22072608173985,184.9508531578181,206.4972045223128,167.25304774556793,182.73920367036408,168.41322292799066,145.8001187650648,123.11675925225059,110.71622175730222,91.2056832422381,73.10302455855322,77.12621465212457,63.04006153052406,68.3894345707118,54.22830937089609,57.88200829962838,46.076136799027566,53.677044877651326,45.66502309167539,49.94995925899222,42.03125399019671,47.192971760881576,37.04787650938749,38.473003299540814,28.99339396114731,25.091254438830013,14.93396450683417,10.644349115538047,3.3443332504222054,1.6655353316744563,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
PADu_DIS_EB>ERDu_DIS_EB@DIS,District,EB,27,670,PADu,Paddington TfL,569,ERDu,Edgware Road (DIS),4173.885721863922,145.03871367908943,1361.7638129623213,1575.157745927001,683.4434729854618,289.5782015972939,118.90377471275401,0.1425866029178919,2.7991820907703833,3.0822061324096586,10.722137150068182,16.383652398358276,29.50398504919827,33.73492232824312,48.67004192712364,49.91229641141658,66.53862614425378,70.46319730676048,115.49166657133611,116.9183343070039,145.45242681000994,135.28111427654804,150.4169484946485,110.96413765477214,141.15701633980612,122.91726635080192,136.25078229496395,112.85855142599131,119.18097929406768,80.34342866041568,78.21157156262963,61.2284931123115,68.51142240916147,57.432770831095866,65.3626785690615,56.347236200121394,63.92970563239653,55.62161345322711,64.76612184303207,56.87848655464678,63.04481992723693,54.021372286223,60.26634463851928,50.669476810320255,56.0956872060716,48.63434920304802,56.84552270365142,54.15812960337044,64.56042955153757,58.40965880985729,67.7788956390065,59.55526402885417,64.71158100096913,53.56058303646205,64.29147559632095,56.51265261333203,61.00138361024933,57.7922903982829,64.15528358808851,51.9460541612564,57.26200907286287,49.85612894561567,42.79876693316797,33.31686175760823,32.6062790318314,22.159481684644064,26.342629439315715,24.031722728343762,25.620617584783677,23.17887459214182,25.34780306963685,19.56546668330304,19.963326711810232,17.601566779727463,19.84357153414765,16.8475909108959,18.87464730901257,16.096140400969187,16.859109570738408,13.677636145471373,13.10840200380176,9.102355507727335,7.4405372154463985,4.063435080200775,2.3157148052185432,0.5182057632717649,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ECTu_DIS_EB>GRDu_DIS_EB@DIS,District,EB,28,562,ECTu,Earl's Court,583,GRDu,Gloucester Road,70197.66752946269,2515.5675212622227,22042.701637884373,21185.25265371091,17790.795600566627,4969.418647744478,1693.9314682940949,27.156243528378877,44.936675124340134,97.02341083018334,172.6468359543829,267.9690775953063,400.09772151975,647.9688731109461,857.7686835989351,1118.933962653002,1373.002980749372,1812.5246948828478,2010.3662647960675,2293.835087855732,2328.274155672539,2401.875533993473,2127.0065210269468,2008.1217605968507,1673.2635073668446,1572.4692615573263,1323.0279067333674,1261.9423969386005,1072.5233883596454,1062.093738093664,940.349799982215,966.9297446724336,855.5899747211183,893.7340222363404,842.4978787938459,879.9274462792469,815.4802340265458,842.6596945044383,789.8739307759662,815.8931992031613,746.6636386397278,771.7907323262828,732.4156958356309,765.5497328896515,724.9840802598026,782.6680487399138,777.581347351695,890.5608611932057,874.3071135096997,1012.3105545103177,1066.925399867769,1241.5077865433318,1225.0064596846314,1432.1591245574466,1423.5019927262958,1604.8296091478796,1630.56583377666,1763.274797499337,1751.8266836862852,1761.7941200652508,1523.0922724139707,1341.890673384195,1091.3462470813442,831.7956891850247,640.4076390513857,547.898077296921,434.8400335863984,390.52536535375526,349.82592904061266,331.38184963338864,299.56182396135966,297.06874545454025,275.16619997491114,282.4809098550644,288.46638535111686,295.1656782855389,273.03277041152944,268.3440460706724,236.8549926604612,192.71580338119344,146.4645771059069,113.59920006549507,78.5419802608448,49.83380969201211,24.220969355296287,9.72482705903512,5.432813946109143,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
GRDu_DIS_EB>SKNu_DIS_EB@DIS,District,EB,29,583,GRDu,Gloucester Road,708,SKNu,South Kensington,73355.61767225675,2504.0076473926033,21895.858547458214,22381.056418502543,19095.166024153805,5590.34231342805,1889.1867213214894,18.006103504255268,48.17466849222104,93.67241220906195,186.69734763109088,263.4499107145109,431.75641479395364,620.5692202233429,841.6815698241666,1054.3811058219321,1408.1936323818034,1699.5948104705396,1966.9323320915992,2245.9546120212967,2381.983325304085,2278.329493952196,2213.444842469564,2019.4837183464788,1737.5038566739358,1496.404417422973,1393.6524005018066,1180.9349687817034,1109.9011625375563,1010.4413429621285,1027.9759510425815,951.7480992583023,970.24480552002,903.3535413366193,948.4614039219417,890.8746385810216,923.1923595423323,853.4492070284531,895.4658659825037,823.4341916345461,838.8544718042152,783.3704310735983,826.4152732019417,772.0892236945363,822.5374492603876,792.9271109969975,886.4792436360467,918.3727298065936,1001.9375980659939,1028.9218380169518,1219.673510815576,1251.1629837546045,1379.1430129321027,1481.781016363711,1621.020124230731,1662.7094721993435,1835.2648311036692,1872.0778298520584,1874.6679370666454,1831.208625841469,1681.103280075649,1418.6347237251227,1186.3921870087,943.204060428654,742.4845179865741,590.3754003461031,509.94577987140417,423.37520661993483,410.6178753462971,357.56534735174483,354.23543871984407,318.80094760963954,316.50033349211776,296.5926731382714,326.64473251746483,310.27695159005725,307.6560689950129,285.9568762511515,270.7066827759679,209.5366591842321,172.35740851675976,128.5935418790422,97.01675870778128,57.20378455047224,31.612676804237786,11.851529572640825,6.4177824941336885,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
SKNu_DIS_EB>SSQu_DIS_EB@DIS,District,EB,30,708,SKNu,South Kensington,702,SSQu,Sloane Square,83254.72319032741,2539.524863881653,21786.824360236256,24724.348233685134,24064.618334861763,7383.272844892779,2756.1345527698068,19.56879315185648,45.591143529889656,99.60969959261203,196.067315799416,274.3010797371382,447.72496700878077,597.6963684031389,858.9654966588208,1071.1740601718686,1357.0648919646392,1631.9478006907693,2020.6707484154847,2156.5150410314473,2380.9859646908967,2345.4319105427608,2229.784714984969,1964.0471595431754,1779.3448935363745,1478.9453717674896,1370.91180289638,1212.3563847643368,1121.6862428239917,1017.7918549450716,998.8559166639153,931.1251773153996,958.9750149085742,914.9567701056931,974.5776097320334,936.8033167464897,980.7911207846962,930.0225967471297,986.673600964231,927.4598105550624,952.699123503562,910.0286366873261,967.3508327306384,919.1404054456694,980.5315911730004,969.1464815281807,1083.7425110098436,1079.6326133034013,1241.3860940641378,1255.2276273673579,1473.3868998153869,1528.2599902277268,1754.3251085343952,1843.8485081845315,2155.6765228036693,2121.169550922359,2330.265176870981,2370.964132636565,2433.8443150245485,2198.7226511381696,2094.926601959143,1762.0257969934496,1470.589979566224,1121.473061021156,944.6551662224427,782.1221303484175,692.6295444430948,587.8299940718817,550.8303033381538,490.9549252061309,486.1144200494329,438.08654397422686,430.6032253425895,405.78409450247335,452.18943637278,441.24123306058516,445.9334555024981,421.4876532159478,401.9605825695476,318.28853488615096,253.94381526028224,185.59640032717255,136.7140566022238,83.05477630859968,42.13331302329848,15.061971956995876,7.952454072365539,2.766305984138944,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
SSQu_DIS_EB>VICu_DIS_EB@DIS,District,EB,31,702,SSQu,Sloane Square,741,VICu,Victoria LU,89217.54583982093,2483.671767058387,21988.240075288297,26264.009883478506,26684.844755962404,8582.23030099779,3214.549057035564,21.48604898802293,49.8041607753954,91.26824698275342,190.17865485850038,288.88598607659014,434.99557766710427,559.3201559974278,847.7329357125927,1039.843498632465,1272.0277357931222,1523.6739240823254,1985.0096839342746,2126.4516649496218,2336.9157332555787,2410.1750929520285,2354.771771902013,2059.3542266704612,1864.1302256267002,1592.7099955530807,1423.176521936625,1256.8347583934205,1153.4920941609155,1049.0677338832752,1031.8583927676461,957.725494833482,987.13169283332,940.691430890793,998.8355298280395,977.6602727804428,1018.1906739354718,974.6836993166687,1039.946769175054,985.1924196936948,1010.5047439394432,981.8016948398779,1038.9903064092937,996.9053162183524,1060.4205635804217,1046.496166146183,1164.725578419735,1185.144256955758,1349.7697256412598,1446.9605239843986,1610.9800448515607,1768.0029681197593,1905.8275836853607,1992.7605395793812,2293.525849674038,2347.213273865522,2476.994945223938,2587.8778490387517,2726.546095722125,2454.665383133573,2364.037323716465,2007.4008595970608,1759.992084606426,1330.9994310680524,1122.1173274013136,909.811243967858,814.5673811054047,665.6148611506233,628.1530472397861,557.2773809567107,558.1550720882952,510.50551906217225,500.52320998641744,467.42870830307527,517.0771186680797,500.68739469068123,505.9218759515678,469.3094535937832,454.5508588724331,367.4324034828354,302.26221292280866,225.47143838818425,174.47245444108208,110.60668423715984,63.18362092789761,26.024904449415466,10.616359642141218,4.009395435575342,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
VICu_DIS_EB>SJPu_DIS_EB@DIS,District,EB,32,741,VICu,Victoria LU,695,SJPu,St. James's Park,72846.14046719047,2252.137150819019,20920.746637045497,21764.546203543345,19256.277361706023,6186.271455866898,2466.161658209645,20.083842022656352,34.380849242921826,85.99609317462894,167.06304321773322,249.49753592975358,390.9360906079713,561.5659557203257,742.613740903028,985.9576199328387,1137.383356187747,1439.5577862855073,1722.210368046725,2075.0068335869173,2166.0870001752273,2403.126459947241,2226.071490116791,2120.6270256727207,1755.0051958311356,1592.258741350689,1297.4547599119585,1228.9800032267826,1016.5550616659875,985.5480018992024,888.9570359856511,897.1494147276555,832.6865675886247,873.3237134227662,846.3865360535141,880.0521213161393,825.7719685279824,865.8114394374406,831.2361106182326,850.7965282763945,801.0774678003216,841.650214269529,809.1048186749406,839.294809239062,802.7587192845058,857.6308065550836,865.1036702180992,940.6302519288244,962.721947825434,1063.7893621977698,1157.5296328033985,1290.9387399701604,1330.962185914422,1505.7617545410026,1641.2924813748552,1738.1882364299695,1760.4840897997342,1924.3856439044034,1905.2306145336927,1822.3135660841308,1639.2093582670902,1488.1070722331726,1209.403618653388,977.3484468360314,776.7538488159639,677.0424351651336,573.6567755489634,508.73792697611833,446.5608118482583,425.0126899363111,391.11910874726624,376.9986681951815,344.6949507025592,343.1042392389033,345.24155385620736,372.0948962511848,355.37835558078865,350.22813205194825,328.79223763846176,292.75355902379664,223.93753380582015,189.7256492099952,144.44914138590016,101.93181571703691,59.37705150920043,32.44072400401532,11.130689702212178,3.9218723292842967,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
